  Line,  Analysis,             Time Code,           Port,  Inj Nr,  d(17_16)Mean,  d(18_16)Mean,    d(D_H)Mean,      E17_Mean,      H2O_Mean,  Ignore, Good,                            Identifier 1,                            Identifier 2,   Gas Configuration,Timestamp Mean,   d(17_16)_SD,   d(18_16)_SD,     d(D_H)_SD,        E17_SD,        H2O_SD,   d(18_16)_Sl,     d(D_H)_Sl,        H2O_Sl,baseline_shift,   slope_shift,     residuals,baseline_curvature,      interval,       ch4_ppm,  h16od_adjust,   h16od_shift,n2_flag,Resistance,      DAS Temp,      Tray,  Sample,     Job,    Method,Error Code,Pulse Good
308,    P-2644,   2023/02/28 17:44:22,           1-15,22,-4.758,-9.389,-56.76,0.211,20404,0,1,                                 IceLava,                               T1V15-ID2,                 H2O,1677624570,0.223,0.181,0.401,0.163,153.998,0,-0.001,3.67,96.063,25.342,1.049,60.491,0.873,0.054,0,0,0,"    
21.72",40.812,1,15,2,WassenaarRS,0,1
309,    P-2644,   2023/02/28 17:53:22,           1-15,23,-4.702,-9.333,-56.715,0.238,20358,0,1,                                 IceLava,                               T1V15-ID2,                 H2O,1677625110,0.213,0.173,0.33,0.156,151.097,0,0,3.594,95.947,25.29,1.044,59.923,0.873,0.019,0,0,0,"    
21.76",40.938,1,15,2,WassenaarRS,0,1
310,    P-2644,   2023/02/28 18:02:21,           1-15,24,-4.742,-9.36,-56.696,0.212,20359,0,1,                                 IceLava,                               T1V15-ID2,                 H2O,1677625648,0.221,0.183,0.401,0.168,146.89,0,-0.001,3.472,95.942,25.241,1.052,59.936,0.872,0.013,0,0,0,"    
21.67",41.375,1,15,2,WassenaarRS,0,1
311,    P-2644,   2023/02/28 18:11:19,           1-15,25,-4.754,-9.379,-56.705,0.21,20246,0,1,                                 IceLava,                               T1V15-ID2,                 H2O,1677626186,0.214,0.182,0.353,0.167,146.478,0.001,0,3.481,95.399,25.218,1.041,59.522,0.873,0.02,0,0,0,"    
21.61",41.062,1,15,2,WassenaarRS,0,1
312,    P-2644,   2023/02/28 18:20:19,           1-15,26,-4.735,-9.354,-56.777,0.216,20158,0,1,                                 IceLava,                               T1V15-ID2,                 H2O,1677626727,0.229,0.178,0.403,0.172,153.138,0,-0.001,3.642,95.063,25.14,1.031,58.937,0.873,0.006,0,0,0,"    
21.81",40.688,1,15,2,WassenaarRS,0,1
313,    P-2644,   2023/02/28 18:29:18,           1-15,27,-4.745,-9.364,-56.78,0.211,20222,0,1,                                 IceLava,                               T1V15-ID2,                 H2O,1677627266,0.233,0.2,0.384,0.161,150.958,0,0,3.595,95.351,24.996,1.047,59.84,0.871,0.013,0,0,0,"    
21.75",40.938,1,15,2,WassenaarRS,0,1
314,    P-2645,   2023/02/28 18:39:16,           1-16,1,-5.471,-10.692,-68.78,0.19,21050,-1,1,                                  Seat_W,                               T1V16-ID2,                 H2O,1677627864,0.203,0.184,0.359,0.148,147.138,0.001,0.001,3.494,98.958,26.108,1.093,62.038,0.873,0.063,0,0,0,"    
21.63",41.375,1,16,3,WassenaarRS,0,1
315,    P-2645,   2023/02/28 18:48:16,           1-16,2,-5.35,-10.481,-68.188,0.199,21182,-1,1,                                  Seat_W,                               T1V16-ID2,                 H2O,1677628403,0.217,0.191,0.46,0.16,153.453,0,0.003,3.624,99.569,26.227,1.1,62.48,0.872,0.055,0,0,0,"    
21.86",41,1,16,3,WassenaarRS,0,1
316,    P-2645,   2023/02/28 18:57:15,           1-16,3,-5.532,-10.851,-70.027,0.214,20172,-1,1,                                  Seat_W,                               T1V16-ID2,                 H2O,1677628943,0.211,0.177,0.387,0.159,155.232,0,0.003,3.694,95.055,25.072,1.04,59.745,0.873,0.1,0,0,0,"    
21.66",40.625,1,16,3,WassenaarRS,0,1
317,    P-2645,   2023/02/28 19:06:14,           1-16,4,-5.525,-10.816,-70.249,0.202,20388,0,1,                                  Seat_W,                               T1V16-ID2,                 H2O,1677629482,0.201,0.191,0.391,0.146,150.641,0,0.001,3.576,96.034,25.282,1.055,60.239,0.873,0.078,0,0,0,"    
21.70",41,1,16,3,WassenaarRS,0,1
318,    P-2645,   2023/02/28 19:15:14,           1-16,5,-5.524,-10.84,-70.372,0.215,20333,0,1,                                  Seat_W,                               T1V16-ID2,                 H2O,1677630022,0.219,0.189,0.368,0.15,148.376,0,0.001,3.527,95.773,25.406,1.037,59.689,0.873,0.03,0,0,0,"    
21.76",41.375,1,16,3,WassenaarRS,0,1
319,    P-2645,   2023/02/28 19:24:14,           1-16,6,-5.496,-10.781,-70.516,0.213,20250,0,1,                                  Seat_W,                               T1V16-ID2,                 H2O,1677630561,0.222,0.196,0.375,0.164,146.703,0,0,3.488,95.506,25.111,1.04,59.715,0.873,0.009,0,0,0,"    
21.78",41,1,16,3,WassenaarRS,0,1
320,    P-2645,   2023/02/28 19:33:13,           1-16,7,-5.543,-10.83,-70.423,0.191,20146,0,1,                                  Seat_W,                               T1V16-ID2,                 H2O,1677631100,0.253,0.204,0.387,0.178,153.464,0.001,0.001,3.647,94.947,25.149,1.036,59.201,0.873,0.109,0,0,0,"    
21.66",40.688,1,16,3,WassenaarRS,0,1
321,    P-2645,   2023/02/28 19:42:12,           1-16,8,-5.523,-10.834,-70.514,0.213,20366,0,1,                                  Seat_W,                               T1V16-ID2,                 H2O,1677631640,0.221,0.179,0.376,0.165,147.622,0,0,3.507,95.987,25.272,1.048,59.866,0.873,-0.015,0,0,0,"    
21.62",41.188,1,16,3,WassenaarRS,0,1
322,    P-2645,   2023/02/28 19:51:12,           1-16,9,-5.492,-10.788,-70.545,0.22,20638,0,1,                                  Seat_W,                               T1V16-ID2,                 H2O,1677632179,0.206,0.185,0.387,0.152,146.695,0,0.001,3.493,97.236,25.551,1.066,60.591,0.872,-0.025,0,0,0,"    
21.79",41.188,1,16,3,WassenaarRS,0,1
323,    P-2645,   2023/02/28 20:00:11,           1-16,10,-5.507,-10.801,-70.572,0.212,20156,0,1,                                  Seat_W,                               T1V16-ID2,                 H2O,1677632718,0.191,0.161,0.344,0.147,147.807,0,0,3.518,95.06,25.039,1.035,59.419,0.872,0.031,0,0,0,"    
21.69",40.688,1,16,3,WassenaarRS,0,1
324,    P-2645,   2023/02/28 20:09:10,           1-16,11,-5.547,-10.839,-70.487,0.192,20635,0,1,                                  Seat_W,                               T1V16-ID2,                 H2O,1677633257,0.208,0.185,0.347,0.155,153.813,0,0.001,3.661,97.047,25.689,1.078,61.028,0.873,0.168,0,0,0,"    
21.79",40.688,1,16,3,WassenaarRS,0,1
325,    P-2645,   2023/02/28 20:18:09,           1-16,12,-5.552,-10.858,-70.552,0.197,20641,0,1,                                  Seat_W,                               T1V16-ID2,                 H2O,1677633796,0.203,0.186,0.364,0.149,148.038,0.001,0,3.52,97.063,25.646,1.073,61.276,0.872,0.149,0,0,0,"    
21.65",41.312,1,16,3,WassenaarRS,0,1
326,    P-2645,   2023/02/28 20:27:09,           1-16,13,-5.529,-10.832,-70.614,0.206,20437,0,1,                                  Seat_W,                               T1V16-ID2,                 H2O,1677634336,0.203,0.179,0.358,0.151,146.632,0.001,0,3.482,96.267,25.341,1.052,60.319,0.873,0.054,0,0,0,"    
21.65",41.188,1,16,3,WassenaarRS,0,1
327,    P-2645,   2023/02/28 20:36:09,           1-16,14,-5.526,-10.817,-70.586,0.201,20569,0,1,                                  Seat_W,                               T1V16-ID2,                 H2O,1677634877,0.227,0.191,0.354,0.162,150.186,0.001,0.001,3.567,96.807,25.515,1.067,60.868,0.874,0.068,0,0,0,"    
21.78",40.75,1,16,3,WassenaarRS,0,1
328,    P-2645,   2023/02/28 20:45:08,           1-16,15,-5.592,-10.952,-71.166,0.207,20661,0,1,                                  Seat_W,                               T1V16-ID2,                 H2O,1677635415,0.204,0.199,0.364,0.155,161.223,0.001,0.002,3.835,97.256,25.67,1.067,60.802,0.873,0.033,0,0,0,"    
21.67",40.938,1,16,3,WassenaarRS,0,1
329,    P-2645,   2023/02/28 20:54:07,           1-16,16,-5.532,-10.81,-70.653,0.192,20700,0,1,                                  Seat_W,                               T1V16-ID2,                 H2O,1677635955,0.236,0.197,0.349,0.171,150.991,0.001,0.001,3.589,97.427,25.803,1.064,60.613,0.873,-0.005,0,0,0,"    
21.79",41.438,1,16,3,WassenaarRS,0,1
330,    P-2645,   2023/02/28 21:03:06,           1-16,17,-5.502,-10.805,-70.608,0.219,20898,0,1,                                  Seat_W,                               T1V16-ID2,                 H2O,1677636493,0.227,0.191,0.4,0.169,148.402,0,0,3.503,98.292,25.88,1.088,61.698,0.872,0.03,0,0,0,"    
21.72",41.625,1,16,3,WassenaarRS,0,1
331,    P-2645,   2023/02/28 21:12:05,           1-16,18,-5.509,-10.809,-70.666,0.214,20122,0,1,                                  Seat_W,                               T1V16-ID2,                 H2O,1677637033,0.211,0.177,0.359,0.159,146.409,0.001,0.001,3.503,94.871,25.046,1.032,59.306,0.873,0.07,0,0,0,"    
21.71",41.062,1,16,3,WassenaarRS,0,1
332,    P-2645,   2023/02/28 21:21:05,           1-16,19,-5.536,-10.834,-70.658,0.2,20082,0,1,                                  Seat_W,                               T1V16-ID2,                 H2O,1677637572,0.218,0.184,0.361,0.163,154.505,0,0,3.682,94.699,25.015,1.032,58.977,0.871,0.055,0,0,0,"    
21.63",40.562,1,16,3,WassenaarRS,0,1
333,    P-2645,   2023/02/28 21:30:04,           1-16,20,-5.552,-10.829,-70.657,0.182,20054,0,1,                                  Seat_W,                               T1V16-ID2,                 H2O,1677638111,0.212,0.176,0.384,0.16,148.368,0,0,3.523,94.563,25.074,1.018,58.772,0.873,0.032,0,0,0,"    
21.81",40.938,1,16,3,WassenaarRS,0,1
334,    P-2645,   2023/02/28 21:39:04,           1-16,21,-5.527,-10.808,-70.749,0.195,20274,0,1,                                  Seat_W,                               T1V16-ID2,                 H2O,1677638651,0.219,0.183,0.397,0.165,145.596,0,-0.001,3.462,95.567,25.226,1.04,59.562,0.872,-0.003,0,0,0,"    
21.76",41.188,1,16,3,WassenaarRS,0,1
335,    P-2645,   2023/02/28 21:48:03,           1-16,22,-5.55,-10.833,-70.715,0.186,20082,0,1,                                  Seat_W,                               T1V16-ID2,                 H2O,1677639191,0.197,0.193,0.366,0.137,150.287,0,0,3.602,94.675,25.028,1.029,59.063,0.872,0.048,0,0,0,"    
21.76",40.75,1,16,3,WassenaarRS,0,1
336,    P-2646,   2023/02/28 21:57:48,           1-17,1,-5.637,-10.848,-97.971,0.106,20833,-1,1,                                 C156_06,                               T1V17-ID2,                 H2O,1677639775,0.241,0.206,0.379,0.174,156.198,0,0.003,3.69,98.243,25.886,1.075,61.183,0.873,0.06,0,0,0,"    
21.64",40.75,1,17,4,WassenaarRS_Sample,0,1
337,    P-2646,   2023/02/28 22:06:49,           1-17,2,-5.638,-10.851,-99.981,0.107,20905,-1,1,                                 C156_06,                               T1V17-ID2,                 H2O,1677640316,0.208,0.171,0.386,0.152,149.83,0,0.004,3.562,98.584,26.014,1.073,61.303,0.873,0.037,0,0,0,"    
21.69",41.438,1,17,4,WassenaarRS_Sample,0,1
338,    P-2646,   2023/02/28 22:15:49,           1-17,3,-5.791,-11.121,-102.83,0.097,20372,-1,1,                                 C156_06,                               T1V17-ID2,                 H2O,1677640856,0.205,0.181,0.394,0.15,147.024,0.001,0.004,3.494,96.186,25.392,1.046,60.061,0.873,0.096,0,0,0,"    
21.67",41.375,1,17,4,WassenaarRS_Sample,0,1
339,    P-2646,   2023/02/28 22:24:49,           1-17,4,-5.806,-11.144,-103.39,0.095,20258,0,1,                                 C156_06,                               T1V17-ID2,                 H2O,1677641396,0.231,0.208,0.386,0.161,147.438,0,0.002,3.506,95.684,25.268,1.037,59.7,0.872,0.111,0,0,0,"    
21.71",40.75,1,17,4,WassenaarRS_Sample,0,1
340,    P-2646,   2023/02/28 22:33:48,           1-17,5,-5.828,-11.185,-103.64,0.093,20308,0,1,                                 C156_06,                               T1V17-ID2,                 H2O,1677641936,0.206,0.195,0.398,0.146,153.404,0.001,0.003,3.645,95.906,25.412,1.037,59.627,0.873,0.132,0,0,0,"    
21.63",40.625,1,17,4,WassenaarRS_Sample,0,1
341,    P-2646,   2023/02/28 22:42:48,           1-17,6,-5.792,-11.119,-103.737,0.095,20461,0,1,                                 C156_06,                               T1V17-ID2,                 H2O,1677642476,0.224,0.198,0.402,0.154,152.067,0.001,0.004,3.609,96.637,25.686,1.037,59.455,0.874,-0.025,0,0,0,"    
21.79",41.312,1,17,1,WassenaarRS_Sample,0,1
342,    P-2646,   2023/02/28 22:51:48,           1-17,7,-5.786,-11.15,-103.954,0.117,20334,0,1,                                 C156_06,                               T1V17-ID2,                 H2O,1677643015,0.211,0.179,0.393,0.163,146.125,0,0.003,3.475,96.108,25.332,1.034,59.714,0.873,0.006,0,0,0,"    
21.67",41.625,1,17,1,WassenaarRS_Sample,0,1
343,    P-2646,   2023/02/28 23:00:48,           1-17,8,-5.783,-11.124,-103.953,0.107,20250,0,1,                                 C156_06,                               T1V17-ID2,                 H2O,1677643556,0.206,0.17,0.392,0.152,150.251,0,0.003,3.578,95.676,25.301,1.034,59.639,0.873,0.097,0,0,0,"    
21.79",41.125,1,17,1,WassenaarRS_Sample,0,1
344,    P-2646,   2023/02/28 23:09:48,           1-17,9,-5.808,-11.152,-103.986,0.096,20283,0,1,                                 C156_06,                               T1V17-ID2,                 H2O,1677644095,0.228,0.176,0.398,0.176,149.58,0,0.003,3.56,95.838,25.293,1.035,59.679,0.872,0.074,0,0,0,"    
21.73",40.938,1,17,1,WassenaarRS_Sample,0,1
345,    P-2646,   2023/02/28 23:18:55,           1-17,10,-5.81,-11.14,-104.003,0.088,20390,0,1,                                 C156_06,                               T1V17-ID2,                 H2O,1677644642,0.229,0.188,0.37,0.172,147.953,0.001,0.003,3.518,96.261,25.34,1.051,60.559,0.873,0.151,0,0,0,"    
21.72",41.375,1,17,1,WassenaarRS_Sample,0,1
346,    P-2646,   2023/02/28 23:30:33,           1-17,11,-5.789,-11.227,-103.504,0.155,20482,0,1,                                 C156_06,                               T1V17-ID2,                 H2O,1677645340,0.239,0.185,0.392,0.178,192.674,0,0.004,4.584,97.622,25.206,1.038,60.815,0.874,0.014,0,0,0,"    
21.69",41.812,1,17,1,WassenaarRS_Sample,0,1
347,    P-2647,   2023/02/28 23:40:30,           1-18,1,-6.93,-13.531,-95.699,0.24,20947,-1,1,                                     NM2,                               T1V18-ID2,                 H2O,1677645938,0.21,0.187,0.355,0.153,172.785,0,0.002,4.111,99.307,25.511,1.067,62.856,0.874,0.069,0,0,0,"    
21.73",41.688,1,18,2,WassenaarRS,0,1
348,    P-2647,   2023/02/28 23:49:31,           1-18,2,-6.757,-13.179,-92.178,0.225,21055,-1,1,                                     NM2,                               T1V18-ID2,                 H2O,1677646478,0.218,0.192,0.371,0.156,172.975,0,0.001,4.095,99.491,25.897,1.077,62.518,0.873,0.069,0,0,0,"    
21.72",41,1,18,2,WassenaarRS,0,1
349,    P-2647,   2023/02/28 23:58:31,           1-18,3,-7.073,-13.699,-95.151,0.185,20356,-1,1,                                     NM2,                               T1V18-ID2,                 H2O,1677647018,0.202,0.183,0.385,0.149,171.867,0,0.002,4.092,96.316,25.15,1.036,60.389,0.873,0.052,0,0,0,"    
21.77",40.812,1,18,2,WassenaarRS,0,1
350,    P-2647,   2023/03/01 00:07:31,           1-18,4,-7.04,-13.688,-95.496,0.212,20665,0,1,                                     NM2,                               T1V18-ID2,                 H2O,1677647558,0.196,0.175,0.334,0.151,165.68,0,0.002,3.94,97.66,25.568,1.053,61.022,0.873,0.018,0,0,0,"    
21.55",41.375,1,18,2,WassenaarRS,0,1
351,    P-2647,   2023/03/01 00:16:30,           1-18,5,-7.047,-13.705,-95.558,0.214,20539,0,1,                                     NM2,                               T1V18-ID2,                 H2O,1677648098,0.206,0.175,0.367,0.144,162.117,0.001,0.002,3.848,97.054,25.478,1.047,60.484,0.874,0.066,0,0,0,"    
21.69",41.812,1,18,2,WassenaarRS,0,1
352,    P-2647,   2023/03/01 00:25:31,           1-18,6,-7.07,-13.704,-95.577,0.19,20492,0,1,                                     NM2,                               T1V18-ID2,                 H2O,1677648638,0.223,0.205,0.375,0.16,158.009,0,0,3.76,96.806,25.511,1.048,60.237,0.873,0.011,0,0,0,"    
21.64",41.625,1,18,2,WassenaarRS,0,1
353,    P-2647,   2023/03/01 00:34:31,           1-18,7,-7.049,-13.698,-95.59,0.208,20269,0,1,                                     NM2,                               T1V18-ID2,                 H2O,1677649179,0.207,0.181,0.37,0.153,160.729,0,0.002,3.826,95.863,25.102,1.034,59.776,0.872,0.053,0,0,0,"    
21.76",41,1,18,2,WassenaarRS,0,1
354,    P-2647,   2023/03/01 00:43:30,           1-18,8,-7.086,-13.731,-95.608,0.189,20646,0,1,                                     NM2,                               T1V18-ID2,                 H2O,1677649718,0.218,0.19,0.362,0.16,161.903,0,0.001,3.826,97.389,25.669,1.057,61.02,0.873,0.135,0,0,0,"    
21.69",41.125,1,18,2,WassenaarRS,0,1
355,    P-2647,   2023/03/01 00:52:29,           1-18,9,-7.072,-13.738,-95.588,0.207,20030,0,1,                                     NM2,                               T1V18-ID2,                 H2O,1677650257,0.21,0.184,0.329,0.149,154.271,0,0,3.68,94.7,24.887,1.026,59.262,0.871,0.062,0,0,0,"    
21.72",41.375,1,18,2,WassenaarRS,0,1
356,    P-2647,   2023/03/01 01:01:29,           1-18,10,-7.04,-13.686,-95.664,0.211,20425,0,1,                                     NM2,                               T1V18-ID2,                 H2O,1677650796,0.199,0.193,0.361,0.151,154.138,0.001,0.001,3.674,96.525,25.286,1.039,60.096,0.872,-0.002,0,0,0,"    
21.65",41.062,1,18,2,WassenaarRS,0,1
357,    P-2647,   2023/03/01 01:10:28,           1-18,11,-7.055,-13.708,-95.612,0.207,20722,0,1,                                     NM2,                               T1V18-ID2,                 H2O,1677651335,0.216,0.185,0.377,0.159,162.993,0,0.003,3.882,97.768,25.845,1.055,60.651,0.872,0.043,0,0,0,"    
21.73",40.75,1,18,2,WassenaarRS,0,1
358,    P-2647,   2023/03/01 01:19:26,           1-18,12,-7.112,-13.746,-95.625,0.171,20645,0,1,                                     NM2,                               T1V18-ID2,                 H2O,1677651874,0.213,0.199,0.36,0.156,160.033,0.002,0.002,3.783,97.302,25.706,1.059,61.029,0.873,0.128,0,0,0,"    
21.73",41.25,1,18,2,WassenaarRS,0,1
359,    P-2647,   2023/03/01 01:28:27,           1-18,13,-7.098,-13.763,-95.686,0.194,20751,0,1,                                     NM2,                               T1V18-ID2,                 H2O,1677652414,0.218,0.194,0.386,0.158,154.488,0,0.001,3.649,97.795,25.761,1.074,61.472,0.872,0.144,0,0,0,"    
21.68",41.625,1,18,2,WassenaarRS,0,1
360,    P-2647,   2023/03/01 01:37:26,           1-18,14,-7.09,-13.731,-95.688,0.185,20536,0,1,                                     NM2,                               T1V18-ID2,                 H2O,1677652954,0.226,0.194,0.366,0.164,152.813,0,0.001,3.655,96.929,25.482,1.05,60.413,0.873,0.005,0,0,0,"    
21.70",41.125,1,18,2,WassenaarRS,0,1
361,    P-2647,   2023/03/01 01:46:26,           1-18,15,-7.112,-13.767,-95.684,0.182,20171,0,1,                                     NM2,                               T1V18-ID2,                 H2O,1677653493,0.214,0.187,0.373,0.159,156.477,0,0.001,3.724,95.265,25.149,1.025,59.272,0.873,0.039,0,0,0,"    
21.70",40.75,1,18,2,WassenaarRS,0,1
362,    P-2647,   2023/03/01 01:55:26,           1-18,16,-7.078,-13.72,-95.695,0.191,20047,0,1,                                     NM2,                               T1V18-ID2,                 H2O,1677654033,0.229,0.192,0.369,0.171,155.386,0,0.002,3.697,94.784,25.211,0.998,57.992,0.872,-0.064,0,0,0,"    
21.76",41.062,1,18,2,WassenaarRS,0,1
363,    P-2647,   2023/03/01 02:04:27,           1-18,17,-7.046,-13.69,-95.733,0.207,20182,0,1,                                     NM2,                               T1V18-ID2,                 H2O,1677654574,0.2,0.198,0.383,0.143,151.029,0,0.002,3.611,95.407,25.203,1.019,58.645,0.872,-0.064,0,0,0,"    
21.70",41.5,1,18,2,WassenaarRS,0,1
364,    P-2647,   2023/03/01 02:13:27,           1-18,18,-7.084,-13.723,-95.654,0.187,19822,0,1,                                     NM2,                               T1V18-ID2,                 H2O,1677655114,0.201,0.168,0.387,0.156,147.287,0.001,0.001,3.525,93.719,24.688,1.011,58.453,0.873,0.08,0,0,0,"    
21.72",41.5,1,18,2,WassenaarRS,0,1
365,    P-2647,   2023/03/01 02:22:26,           1-18,19,-7.096,-13.76,-95.679,0.195,20105,0,1,                                     NM2,                               T1V18-ID2,                 H2O,1677655654,0.207,0.183,0.427,0.151,152.868,0.001,0.001,3.638,94.934,25.042,1.028,59.38,0.872,0.065,0,0,0,"    
21.63",41.188,1,18,2,WassenaarRS,0,1
366,    P-2647,   2023/03/01 02:31:25,           1-18,20,-7.107,-13.758,-95.746,0.182,20026,0,1,                                     NM2,                               T1V18-ID2,                 H2O,1677656192,0.23,0.199,0.419,0.173,151.726,0,0.001,3.602,94.625,25.186,1.012,58.215,0.873,0.008,0,0,0,"    
21.78",41.375,1,18,2,WassenaarRS,0,1
367,    P-2647,   2023/03/01 02:40:24,           1-18,21,-7.097,-13.76,-95.714,0.193,19949,0,1,                                     NM2,                               T1V18-ID2,                 H2O,1677656732,0.211,0.176,0.398,0.155,146.826,0,0.001,3.486,94.241,24.932,1.015,58.693,0.873,0.061,0,0,0,"    
21.77",41.375,1,18,2,WassenaarRS,0,1
368,    P-2647,   2023/03/01 02:49:25,           1-18,22,-7.109,-13.734,-95.701,0.168,20227,0,1,                                     NM2,                               T1V18-ID2,                 H2O,1677657272,0.225,0.191,0.372,0.164,155.293,0,0.001,3.701,95.445,25.276,1.031,59.383,0.871,0.062,0,0,0,"    
21.67",41,1,18,2,WassenaarRS,0,1
369,    P-2647,   2023/03/01 02:58:24,           1-18,23,-7.069,-13.73,-95.71,0.206,20113,0,1,                                     NM2,                               T1V18-ID2,                 H2O,1677657812,0.217,0.186,0.328,0.16,148.394,0.001,0.001,3.53,94.974,25.107,1.021,59.112,0.872,0.018,0,0,0,"    
21.63",41.312,1,18,2,WassenaarRS,0,1
370,    P-2647,   2023/03/01 03:07:24,           1-18,24,-7.104,-13.753,-95.702,0.183,19809,0,1,                                     NM2,                               T1V18-ID2,                 H2O,1677658351,0.219,0.183,0.376,0.163,145.663,0.001,0.001,3.469,93.594,24.821,1.011,58.205,0.872,0.069,0,0,0,"    
21.68",41.25,1,18,2,WassenaarRS,0,1
371,    P-2647,   2023/03/01 03:16:23,           1-18,25,-7.102,-13.759,-95.741,0.188,20093,0,1,                                     NM2,                               T1V18-ID2,                 H2O,1677658891,0.213,0.178,0.404,0.158,153.712,0,0.001,3.661,94.835,25.075,1.026,59.292,0.872,0.136,0,0,0,"    
21.68",40.75,1,18,2,WassenaarRS,0,1
372,    P-2647,   2023/03/01 03:25:23,           1-18,26,-7.106,-13.755,-95.746,0.182,20011,0,1,                                     NM2,                               T1V18-ID2,                 H2O,1677659430,0.243,0.198,0.41,0.174,152.924,0,0.002,3.642,94.531,24.895,1.022,58.962,0.871,0.046,0,0,0,"    
21.56",40.812,1,18,2,WassenaarRS,0,1
373,    P-2647,   2023/03/01 03:34:22,           1-18,27,-7.105,-13.766,-95.782,0.189,20002,0,1,                                     NM2,                               T1V18-ID2,                 H2O,1677659970,0.24,0.196,0.42,0.178,145.31,0.001,0.001,3.47,94.445,24.931,1.025,58.94,0.872,0.088,0,0,0,"    
21.71",41.375,1,18,2,WassenaarRS,0,1
374,    P-2648,   2023/03/01 03:44:21,           1-19,1,-9.176,-17.627,-126.291,0.172,20331,-1,1,                                  MissMT,                               T1V19-ID2,                 H2O,1677660568,0.212,0.176,0.404,0.16,146.703,0.001,0.003,3.484,95.934,25.495,1.033,59.304,0.873,0.086,0,0,0,"    
21.69",41.5,1,19,3,WassenaarRS,0,1
375,    P-2648,   2023/03/01 03:53:20,           1-19,2,-8.904,-17.14,-124.197,0.184,20553,-1,1,                                  MissMT,                               T1V19-ID2,                 H2O,1677661107,0.208,0.186,0.41,0.15,151.476,0.001,0.004,3.602,96.86,25.939,1.037,59.68,0.872,0.038,0,0,0,"    
21.60",41.062,1,19,3,WassenaarRS,0,1
376,    P-2648,   2023/03/01 04:02:19,           1-19,3,-9.276,-17.786,-128.8,0.157,19819,-1,1,                                  MissMT,                               T1V19-ID2,                 H2O,1677661647,0.202,0.194,0.406,0.15,145.648,0.001,0.005,3.485,93.615,25.03,0.996,57.759,0.872,0.08,0,0,0,"    
21.72",41.312,1,19,3,WassenaarRS,0,1
377,    P-2648,   2023/03/01 04:11:20,           1-19,4,-9.266,-17.855,-129.793,0.203,19992,0,1,                                  MissMT,                               T1V19-ID2,                 H2O,1677662187,0.231,0.188,0.417,0.169,144.723,0.001,0.005,3.444,94.411,25.133,1.008,58.334,0.873,0.03,0,0,0,"    
21.67",41.5,1,19,3,WassenaarRS,0,1
378,    P-2648,   2023/03/01 04:20:20,           1-19,5,-9.284,-17.864,-129.916,0.19,19806,0,1,                                  MissMT,                               T1V19-ID2,                 H2O,1677662728,0.225,0.192,0.452,0.169,149.252,0.001,0.005,3.55,93.583,24.936,1.001,57.743,0.872,0.055,0,0,0,"    
21.65",41,1,19,3,WassenaarRS,0,1
379,    P-2648,   2023/03/01 04:29:20,           1-19,6,-9.301,-17.884,-130.09,0.184,19710,0,1,                                  MissMT,                               T1V19-ID2,                 H2O,1677663268,0.212,0.186,0.4,0.163,148.39,0.001,0.004,3.53,93.189,24.92,0.983,56.999,0.873,0.032,0,0,0,"    
21.62",41,1,19,3,WassenaarRS,0,1
380,    P-2648,   2023/03/01 04:38:19,           1-19,7,-9.311,-17.898,-130.165,0.181,20052,0,1,                                  MissMT,                               T1V19-ID2,                 H2O,1677663807,0.204,0.169,0.379,0.152,147.426,0.001,0.004,3.507,94.658,25.291,1.007,58.242,0.873,0.036,0,0,0,"    
21.63",41.438,1,19,3,WassenaarRS,0,1
381,    P-2648,   2023/03/01 04:47:19,           1-19,8,-9.313,-17.883,-130.257,0.171,19914,0,1,                                  MissMT,                               T1V19-ID2,                 H2O,1677664346,0.215,0.18,0.422,0.168,146.969,0.001,0.005,3.514,94.05,25.03,1.007,58.188,0.872,0.082,0,0,0,"    
21.70",41.812,1,19,3,WassenaarRS,0,1
382,    P-2648,   2023/03/01 04:56:18,           1-19,9,-9.315,-17.911,-130.435,0.184,19890,0,1,                                  MissMT,                               T1V19-ID2,                 H2O,1677664886,0.194,0.167,0.377,0.149,143.873,0.001,0.004,3.418,93.919,25.093,0.998,57.967,0.873,0.076,0,0,0,"    
21.68",41.938,1,19,3,WassenaarRS,0,1
383,    P-2648,   2023/03/01 05:05:19,           1-19,10,-9.312,-17.89,-130.411,0.176,19805,0,1,                                  MissMT,                               T1V19-ID2,                 H2O,1677665426,0.197,0.186,0.418,0.142,144.316,0.001,0.003,3.427,93.554,24.831,1.002,58.066,0.873,0.069,0,0,0,"    
21.76",41.562,1,19,3,WassenaarRS,0,1
384,    P-2648,   2023/03/01 05:14:18,           1-19,11,-9.34,-17.941,-130.414,0.175,20021,0,1,                                  MissMT,                               T1V19-ID2,                 H2O,1677665965,0.229,0.192,0.415,0.17,149.402,0.001,0.004,3.551,94.414,25.251,1.013,58.666,0.873,0.145,0,0,0,"    
21.73",41.062,1,19,3,WassenaarRS,0,1
385,    P-2648,   2023/03/01 05:23:17,           1-19,12,-9.284,-17.873,-130.505,0.195,20411,0,1,                                  MissMT,                               T1V19-ID2,                 H2O,1677666504,0.214,0.185,0.421,0.158,149.362,0,0.004,3.55,96.239,25.635,1.037,59.466,0.873,0.046,0,0,0,"    
21.70",41.375,1,19,3,WassenaarRS,0,1
